# APED resonance line list
#  Input directory: /data/soft3/atomdb/v1.3.1
#  Ran on Sat, 20 Mar 2004 13:03:05 +0000

# H I
# /data/soft3/atomdb/v1.3.1/APED/h/h_1/LA_nst_001.fits
6.012113e-02 2.062260e+02 3.353109e-10
6.024031e-02 2.058180e+02 1.938246e-10
6.056636e-02 2.047100e+02 2.681077e-06
6.065377e-02 2.044150e+02 8.682532e-06
6.344170e-02 1.954320e+02 9.568095e-07
6.344268e-02 1.954290e+02 7.075363e-06

# Ne V
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_5/LA_chi_001.fits
@ 10 5
5.113059e-05 2.424877e+05 3.411521e-08
3.755704e-03 3.301256e+03 4.460450e-13
2.181240e-02 5.684170e+02 1.053540e-01
2.580846e-02 4.804060e+02 1.297495e-01
3.463724e-02 3.579540e+02 1.648160e-01
7.397300e-02 1.676090e+02 6.747065e-02
7.503989e-02 1.652260e+02 1.338327e-04
7.945847e-02 1.560380e+02 6.935408e-06
8.078908e-02 1.534680e+02 2.348092e-06
8.657049e-02 1.432190e+02 7.952202e-01
8.704700e-02 1.424350e+02 1.459931e-01
8.708919e-02 1.423660e+02 4.958958e-04

# Ne VI
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_6/LA_chi_001.fits
@ 10 6
1.624209e-04 7.633588e+04 3.651668e-08
1.243536e-02 9.970390e+02 1.892717e-06
1.249041e-02 9.926450e+02 8.892872e-08
2.219598e-02 5.585940e+02 8.962842e-02
2.862241e-02 4.331760e+02 5.569954e-02
3.090857e-02 4.011360e+02 1.580092e-01
3.101023e-02 3.998210e+02 8.148315e-02
8.959325e-02 1.383870e+02 2.170264e-02
8.959325e-02 1.383870e+02 2.434692e-02
1.012225e-01 1.224880e+02 2.766622e-01
1.012225e-01 1.224880e+02 4.732499e-01
1.075758e-01 1.152540e+02 4.966680e-03
1.076075e-01 1.152200e+02 1.671832e-03
1.086352e-01 1.141300e+02 4.874183e-02
1.086924e-01 1.140700e+02 4.775424e-05
1.086933e-01 1.140690e+02 2.698223e-02
1.093616e-01 1.133720e+02 2.077247e-05
1.094011e-01 1.133310e+02 6.150212e-06
1.115990e-01 1.110990e+02 1.526623e-01
1.134296e-01 1.093060e+02 3.422996e-02
1.222495e-01 1.014200e+02 1.652485e-03
1.224547e-01 1.012500e+02 2.250033e-02
1.224910e-01 1.012200e+02 2.466197e-02
1.232410e-01 1.006040e+02 3.362466e-03
1.268652e-01 9.773000e+01 4.310027e-06
1.286329e-01 9.638700e+01 5.689665e-03
1.287331e-01 9.631200e+01 2.953745e-03
1.309576e-01 9.467600e+01 2.346559e-03
1.349780e-01 9.185600e+01 4.784035e-06
1.359146e-01 9.122300e+01 1.321930e-03
1.359802e-01 9.117900e+01 1.722485e-03
1.360712e-01 9.111800e+01 7.313878e-05
1.360877e-01 9.110700e+01 8.305149e-04
1.396091e-01 8.880900e+01 1.708123e-02
1.400553e-01 8.852600e+01 9.578926e-04
1.415229e-01 8.760800e+01 7.051215e-03
1.416167e-01 8.755000e+01 4.177096e-03
1.416539e-01 8.752700e+01 1.954336e-03
1.442731e-01 8.593800e+01 1.506906e-03
1.510691e-01 8.207200e+01 2.585162e-03

# Ne VII
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_7/LA_chi_001.fits
@ 10 7
1.385042e-02 8.951740e+02 4.757380e-06
1.397367e-02 8.872790e+02 3.399152e-11
2.665092e-02 4.652200e+02 4.565291e-01
1.271710e-01 9.749500e+01 4.809459e-01
1.275216e-01 9.722700e+01 8.660514e-03
1.389581e-01 8.922500e+01 9.896691e-05
1.421460e-01 8.722400e+01 3.524423e-02
1.480458e-01 8.374800e+01 5.876798e-05
1.488402e-01 8.330100e+01 2.003615e-05
1.511869e-01 8.200800e+01 4.419179e-02

# Ne VIII
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_8/LA_mix_001.fits
@ 10 8
1.588918e-02 7.803135e+02 5.061712e-02
1.609318e-02 7.704219e+02 1.026438e-01
1.407022e-01 8.811900e+01 9.894999e-02
1.407613e-01 8.808200e+01 1.967452e-01
1.839928e-01 6.738600e+01 2.743482e-02
1.840037e-01 6.738200e+01 5.465893e-02
2.039368e-01 6.079600e+01 1.190815e-02
2.039368e-01 6.079600e+01 2.374148e-02
2.147045e-01 5.774700e+01 6.384214e-03
2.147045e-01 5.774700e+01 1.273093e-02
2.212712e-01 5.603323e+01 3.902146e-03
2.212758e-01 5.603207e+01 7.780433e-03

# Ne IX
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_9/LA_mix_003.fits
@ 10 9
9.050705e-01 1.369898e+01 9.174546e-10
9.148114e-01 1.355311e+01 5.369949e-04
9.150044e-01 1.355025e+01 3.124268e-07
9.153300e-01 1.354543e+01 2.753451e-07
9.220091e-01 1.344731e+01 7.211242e-01
1.074025e+00 1.154400e+01 1.484430e-01
1.127037e+00 1.100100e+01 5.588228e-02
1.151745e+00 1.076500e+01 2.710256e-02

# Ne X
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_10/LA_mix_004.fits
@ 10 10
1.021507e+00 1.213749e+01 1.359416e-01
1.021528e+00 1.213725e+01 2.907497e-10
1.021963e+00 1.213208e+01 2.720434e-01
1.210844e+00 1.023958e+01 2.582788e-02
1.210973e+00 1.023849e+01 5.171360e-02
1.277086e+00 9.708465e+00 9.466969e-03
1.277143e+00 9.708032e+00 1.895692e-02
1.307741e+00 9.480886e+00 4.551556e-03
1.307770e+00 9.480675e+00 9.118418e-03

# Mg II
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_2/LA_chi_001.fits
@ 12 2
4.422473e-03 2.803531e+03 3.177967e-01
4.433827e-03 2.796352e+03 6.372660e-01
9.995638e-03 1.240395e+03 1.219976e-04
9.999427e-03 1.239925e+03 1.974822e-04
1.208302e-02 1.026113e+03 3.873670e-04
1.208472e-02 1.025968e+03 7.265418e-04

# Mg IV
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_4/LA_chi_001.fits
@ 12 4
2.731398e-04 4.539264e+04 3.058185e-08
3.862546e-02 3.209940e+02 9.160226e-02

# Mg V
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_5/LA_chi_001.fits
@ 12 5
2.210806e-04 5.608154e+04 3.734416e-08
3.126613e-04 3.965486e+04 4.903588e-14
4.454308e-03 2.783494e+03 2.334717e-09
9.581479e-03 1.294011e+03 7.330211e-13
3.511419e-02 3.530920e+02 1.758827e-01
3.531462e-02 3.510880e+02 5.898649e-02
4.928210e-02 2.515830e+02 2.351373e-04

# Mg VI
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_6/LA_chi_001.fits
@ 12 6
6.863582e-03 1.806424e+03 2.611414e-12
6.865194e-03 1.806000e+03 9.300443e-11
1.040436e-02 1.191668e+03 5.582143e-10
1.041787e-02 1.190122e+03 2.728624e-09
3.074219e-02 4.033070e+02 1.308031e-01
3.094514e-02 4.006620e+02 8.777074e-02
3.105216e-02 3.992810e+02 4.406138e-02
4.237282e-02 2.926060e+02 6.311380e-09
4.237846e-02 2.925670e+02 2.141730e-07
4.982235e-02 2.488550e+02 1.505454e-05
5.271779e-02 2.351870e+02 3.974584e-05
5.295806e-02 2.341200e+02 5.904206e-06
8.082332e-02 1.534030e+02 2.436066e-11
8.114599e-02 1.527930e+02 1.347489e-11
1.108358e-01 1.118640e+02 1.525207e-02
1.109529e-01 1.117460e+02 3.053344e-02
1.111458e-01 1.115520e+02 4.589311e-02
1.126300e-01 1.100820e+02 1.736794e-06
1.128638e-01 1.098540e+02 3.804773e-06
1.163974e-01 1.065190e+02 9.223831e-06
1.164007e-01 1.065160e+02 1.215487e-06
1.219297e-01 1.016860e+02 1.002962e-07

# Mg VII
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_7/LA_chi_001.fits
@ 12 7
1.372553e-04 9.033195e+04 9.358405e-08
5.076964e-03 2.442117e+03 1.202577e-12
2.889160e-02 4.291400e+02 9.193904e-02
3.408327e-02 3.637720e+02 1.017732e-01
4.489719e-02 2.761540e+02 1.282783e-01
4.924120e-02 2.517920e+02 1.183343e-05
1.299869e-01 9.538300e+01 6.055956e-02
1.315523e-01 9.424800e+01 3.803297e-04
1.395886e-01 8.882200e+01 4.121939e-06
1.398263e-01 8.867100e+01 1.296623e-05
1.477600e-01 8.391000e+01 9.595091e-01
1.484659e-01 8.351100e+01 1.063325e-01
1.503692e-01 8.245400e+01 1.155831e-03

# Mg VIII
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_8/LA_chi_001.fits
@ 12 8
4.093998e-04 3.028468e+04 8.525014e-08
1.611575e-02 7.693430e+02 6.468823e-06
1.625733e-02 7.626430e+02 2.982128e-07
2.880267e-02 4.304650e+02 7.556180e-02
3.698264e-02 3.352530e+02 5.122437e-02
3.951675e-02 3.137540e+02 1.174760e-01
3.976491e-02 3.117960e+02 6.412855e-02
1.501070e-01 8.259800e+01 2.087564e-02
1.501070e-01 8.259800e+01 2.291104e-02
1.656274e-01 7.485800e+01 2.957174e-01
1.656274e-01 7.485800e+01 5.296029e-01
1.736758e-01 7.138900e+01 1.922343e-02
1.737415e-01 7.136200e+01 9.395255e-03
1.746175e-01 7.100400e+01 4.816895e-02
1.747454e-01 7.095200e+01 2.821151e-02
1.752270e-01 7.075700e+01 2.268250e-04
1.761456e-01 7.038800e+01 7.776812e-05
1.762558e-01 7.034400e+01 4.222569e-05
1.786147e-01 6.941500e+01 1.915746e-01
1.811328e-01 6.845000e+01 4.173151e-02
1.921748e-01 6.451700e+01 2.572255e-02
1.922254e-01 6.450000e+01 2.762999e-02
1.922463e-01 6.449300e+01 1.221691e-03
1.929944e-01 6.424300e+01 3.766898e-03
1.968866e-01 6.297300e+01 2.354299e-05
1.970368e-01 6.292500e+01 1.273895e-06
2.003383e-01 6.188800e+01 8.406431e-03
2.005879e-01 6.181100e+01 4.612039e-03
2.031848e-01 6.102100e+01 3.256737e-03
2.086734e-01 5.941600e+01 1.594114e-05
2.100202e-01 5.903500e+01 1.118125e-03
2.101056e-01 5.901100e+01 6.489253e-04
2.102481e-01 5.897100e+01 2.390940e-04
2.103765e-01 5.893500e+01 1.675156e-03
2.146302e-01 5.776700e+01 9.540431e-04
2.152711e-01 5.759500e+01 1.561553e-02
2.173962e-01 5.703200e+01 7.558343e-03
2.174267e-01 5.702400e+01 3.953611e-03
2.175679e-01 5.698700e+01 1.736164e-03
2.207953e-01 5.615400e+01 1.400718e-03
2.292248e-01 5.408900e+01 2.149174e-03

# Mg IX
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_9/LA_chi_001.fits
@ 12 9
1.756023e-02 7.060580e+02 2.016342e-05
1.786523e-02 6.940040e+02 4.466027e-11
3.368527e-02 3.680700e+02 3.136129e-01
4.552245e-02 2.723610e+02 1.618119e-10
4.579162e-02 2.707600e+02 2.971345e-10
5.022661e-02 2.468520e+02 1.796491e-07
1.900014e-01 6.525500e+01 2.648675e-17
1.975831e-01 6.275100e+01 5.343127e-01
1.978669e-01 6.266100e+01 1.594635e-02
1.979396e-01 6.263800e+01 1.110249e-08
2.022237e-01 6.131100e+01 8.585161e-18
2.022402e-01 6.130600e+01 7.341894e-09
2.051448e-01 6.043800e+01 3.154281e-04
2.121693e-01 5.843700e+01 1.395032e-04
2.125002e-01 5.834600e+01 6.570934e-12
2.161116e-01 5.737100e+01 2.438133e-02
2.167425e-01 5.720400e+01 2.535812e-15
2.176519e-01 5.696500e+01 6.053881e-15
2.177780e-01 5.693200e+01 7.677638e-10
2.195015e-01 5.648500e+01 7.929688e-14
2.205322e-01 5.622100e+01 4.760924e-12
2.206931e-01 5.618000e+01 3.510954e-09
2.214895e-01 5.597800e+01 2.391169e-10
2.218899e-01 5.587700e+01 7.175728e-10
2.226629e-01 5.568300e+01 4.232362e-07
2.240794e-01 5.533100e+01 8.260282e-05
2.241483e-01 5.531400e+01 1.379078e-11
2.250597e-01 5.509000e+01 7.652956e-10
2.251823e-01 5.506000e+01 2.564721e-05
2.283257e-01 5.430200e+01 2.901736e-02

# Mg X
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_10/LA_mix_001.fits
@ 12 10
1.983922e-02 6.249509e+02 4.095785e-02
2.033223e-02 6.097974e+02 8.409575e-02
2.140632e-01 5.792000e+01 1.068744e-01
2.142259e-01 5.787600e+01 2.119428e-01
2.814651e-01 4.405000e+01 2.879948e-02
2.814651e-01 4.405000e+01 5.733715e-02
3.125577e-01 3.966800e+01 1.236145e-02
3.125577e-01 3.966800e+01 2.462854e-02
3.293630e-01 3.764400e+01 6.581587e-03
3.293630e-01 3.764400e+01 1.311856e-02
3.395186e-01 3.651800e+01 3.999542e-03
3.395186e-01 3.651800e+01 7.968095e-03

# Mg XI
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_11/LA_mix_003.fits
@ 12 11
1.331124e+00 9.314339e+00 2.826191e-09
1.343111e+00 9.231208e+00 1.303091e-03
1.343554e+00 9.228167e+00 6.766505e-07
1.343850e+00 9.226132e+00 4.146166e-07
1.352261e+00 9.168750e+00 7.385414e-01
1.579371e+00 7.850300e+00 1.505974e-01
1.659111e+00 7.473000e+00 5.617859e-02
1.696083e+00 7.310100e+00 2.723842e-02

# Mg XII
# /data/soft3/atomdb/v1.3.1/APED/mg/mg_12/LA_mix_004.fits
@ 12 12
1.471703e+00 8.424620e+00 1.358067e-01
1.471742e+00 8.424398e+00 2.017060e-10
